gene1,gene2,weight
HOMER2,ITPR1,857
HOMER2,HOMER3,990
HOMER2,GRM1,989
HOMER2,DLG4,779
HOMER2,HOMER1,991
HOMER2,SHANK3,758
HOMER2,DLGAP1,857
HOMER2,GRM5,965
HOMER2,DBN1,811
HOMER2,RNF41,715
HOMER2,SHANK2,782
VAMP5,SNAP29,798
VAMP5,VTI1A,705
VAMP5,VAMP8,771
VAMP5,STX4,843
VAMP5,SNAP23,871
VAMP5,STX6,710
VAMP5,STX7,750
VAMP5,YKT6,786
VAMP5,NAPA,772
VAMP5,STX8,794
VAMP5,SNAP47,706
VAMP5,STX5,769
VAMP5,STX16,818
VAMP5,GOSR1,932
VAMP5,STX3,755
CXCL10,CXCL13,994
CXCL10,CD8A,887
CXCL10,MMP3,702
CXCL10,ACKR2,723
CXCL10,CCL26,998
CXCL10,CCL17,883
CXCL10,VCAM1,732
CXCL10,CCL19,935
CXCL10,CSF2,911
CXCL10,IFNG,959
CXCL10,CCR7,968
CXCL10,IFIT1,910
CXCL10,FCGR3A,711
CXCL10,RSAD2,861
CXCL10,CCL5,999
CXCL10,CXCL1,992
CXCL10,CSF3,908
CXCL10,CD80,724
CXCL10,CCL8,999
CXCL10,CCL18,717
CXCL10,CCL21,999
CXCL10,CCL11,999
CXCL10,CXCL12,999
CXCL10,TIMP1,744
CXCL10,MMP9,868
CXCL10,TLR9,761
CXCL10,UBD,730
CXCL10,IFI44,821
CXCL10,IRF1,875
CXCL10,CXCL8,975
CXCL10,CD274,777
CXCL10,CCR5,999
CXCL10,IL10,962
CXCL10,CSF1,728
CXCL10,CCL13,999
CXCL10,GBP4,776
CXCL10,CCL25,848
CXCL10,IFNB1,914
CXCL10,IL5,801
CXCL10,CCL3L1,810
CXCL10,IFIH1,891
CXCL10,CCL28,997
CXCL10,TLR4,969
CXCL10,CCL27,879
CXCL10,GBP5,749
CXCL10,IRF7,801
CXCL10,GBP1,887
CXCL10,MYD88,795
CXCL10,IFNA1,825
CXCL10,NFKBIA,752
CXCL10,SOCS1,757
CXCL10,IRF3,759
CXCL10,TLR3,780
CXCL10,OASL,717
CXCL10,IFIT3,829
CXCL10,CRP,765
CXCL10,CCL20,936
CXCL10,DDX58,854
CXCL10,CXCL3,971
CXCL10,PPBP,999
CXCL10,CD40,700
CXCL10,DPP4,777
CXCL10,CCRL2,881
CXCL10,GZMB,715
CXCL10,CXCR3,999
CXCL10,IL9,772
CXCL10,IFI44L,772
CXCL10,ICAM1,858
CXCL10,IFIT2,852
CXCL10,IL2,857
CXCL10,IL13,871
CXCL10,PF4,999
CXCL10,AGT,710
CXCL10,SAA2,780
CXCL10,IDO1,832
CXCL10,XCR1,796
CXCL10,IRF8,705
CXCL10,IL1A,958
CXCL10,CCL7,833
CXCL10,IL18,862
CXCL10,CCR1,994
CXCL10,NFKB1,845
CXCL10,CXCL17,996
CXCL10,CD68,732
CXCL10,STAT1,949
CXCL10,CD4,839
CXCL10,MX1,834
CXCL10,CD86,748
CXCL10,IL7,831
CXCL10,OAS1,730
CXCL10,CCR2,998
CXCL10,CCR4,717
CXCL10,CXCR6,969
CXCL10,CCR3,993
CXCL10,CXCR4,997
CXCL10,MMP1,732
CXCL10,CXCL5,974
CXCL10,TNF,966
CXCL10,IL1B,962
CXCL10,MAVS,707
CXCL10,CXCR1,989
CXCL10,CX3CR1,953
CXCL10,PDCD1,729
CXCL10,CCR10,861
CXCL10,CXCL16,902
CXCL10,CXCL14,996
CXCL10,TLR7,809
CXCL10,SAA1,789
CXCL10,IFNA2,838
CXCL10,STAT3,820
CXCL10,CCL16,746
CXCL10,IL17A,850
CXCL10,CCL22,959
CXCL10,PF4V1,999
CXCL10,USP18,726
CXCL10,ISG15,914
CXCL10,CCR6,946
CXCL10,CXCL2,965
CXCL10,CXCL9,999
CXCL10,IL4,882
CXCL10,IL6,960
CXCL10,XCL1,997
CXCL10,CCL1,878
CXCL10,OAS2,753
CXCL10,IL15,848
CXCL10,MX2,812
CXCL10,CXCL11,999
CXCL10,CCL4,959
CXCL10,CCL24,800
CXCL10,CXCR2,992
CXCL10,CCR9,869
CXCL10,CXCR5,970
CXCL10,CCL3,951
CXCL10,TLR2,902
CXCL10,CCL2,965
CXCL10,ITGAM,774
CXCL10,LTA,711
CXCL10,CXCL6,998
CXCL10,CX3CL1,948
CXCL10,CCR8,818
CXCL10,TBX21,736
CXCL10,ACKR3,863
LETM1,SLC8B1,864
LETM1,NSD2,860
LETM1,MICU1,839
LETM1,MCUR1,733
LETM1,TRAPPC10,906
LETM1,MCU,766
LETM1,IMMT,740
LETM1,MICU2,763
TVP23B,CDRT15,714
CAVIN2,CAVIN3,820
CAVIN2,CAVIN4,822
CAVIN2,CAVIN1,728
CAVIN2,CAV1,946
MRPL39,OXA1L,841
MRPL39,AURKAIP1,843
MRPL39,MRPL22,992
MRPL39,C12orf65,849
MRPL39,MRPS17,874
MRPL39,MTIF2,957
MRPL39,MRPL41,975
MRPL39,MRPL40,982
MRPL39,MRPL15,984
MRPL39,MRPL24,978
MRPL39,MRPL30,977
MRPL39,MRPS2,902
MRPL39,MRPL28,975
MRPL39,MRPL16,978
MRPL39,MRPS21,857
MRPL39,MRRF,909
MRPL39,MRPL10,976
MRPL39,MRPL38,980
MRPL39,MTG1,920
MRPL39,MRM2,816
MRPL39,MRPL1,989
MRPL39,DAP3,903
MRPL39,MRPL20,982
MRPL39,MRPS5,918
MRPL39,MALSU1,964
MRPL39,MRM3,953
MRPL39,MRPS35,884
MRPL39,MTRES1,851
MRPL39,MTERF4,816
MRPL39,MRPS18B,868
MRPL39,MRPL43,961
MRPL39,GFM1,883
MRPL39,MRPS14,924
MRPL39,MRPL47,979
MRPL39,MRPS7,915
MRPL39,MRPS15,949
MRPL39,ATP5PF,769
MRPL39,MRPL42,975
MRPL39,MRPL46,985
MRPL39,MRPL48,971
MRPL39,MRPL23,980
MRPL39,MRPL34,963
MRPL39,MRPS18C,910
MRPL39,LOC107987373,861
MRPL39,CHCHD1,906
MRPL39,MRPL27,980
MRPL39,MRPS34,875
MRPL39,MRPL19,982
MRPL39,MRPL58,984
MRPL39,MRPS10,883
MRPL39,MRPL9,983
MRPL39,MRPL52,948
MRPL39,MRPL21,972
MRPL39,MRPS33,864
MRPL39,MRPS9,959
MRPL39,MRPS25,881
MRPL39,MRPS31,979
MRPL39,GTPBP6,835
MRPL39,MRPL12,965
MRPL39,NDUFAB1,945
MRPL39,MRPS23,913
MRPL39,MRPS28,897
MRPL39,MRPL17,988
MRPL39,MTG2,844
MRPL39,MRPS24,887
MRPL39,MRPL50,987
MRPL39,MRPL51,967
MRPL39,MRPS6,911
MRPL39,MRPL36,902
MRPL39,GFM2,855
MRPL39,MRPL18,976
MRPL39,MRPS22,922
MRPL39,MRPL33,948
MRPL39,MRPS18A,978
MRPL39,PTCD3,870
MRPL39,MRPL37,977
MRPL39,MIEF1-2,839
MRPL39,MRPL49,982
MRPL39,MRPL45,991
MRPL39,MRPS16,914
MRPL39,MRPL3,991
MRPL39,GTPBP10,844
MRPL39,MRPS26,877
MRPL39,MRPL54,886
MRPL39,NSUN4,805
MRPL39,MRPS30,980
MRPL39,MRPL35,981
MRPL39,DDX28,819
MRPL39,MRPL44,991
MRPL39,GADD45GIP1,961
MRPL39,MRPS12,897
MRPL39,TUFM,938
MRPL39,MRPL11,983
MRPL39,hCG_1984214,852
MRPL39,MRPL2,967
MRPL39,MRPL13,985
MRPL39,MRPL4,984
MRPL39,MRPL14,958
MRPL39,MRPS11,893
MRPL39,MRPL57,963
MRPL39,MRPL53,901
MRPL39,MRPL32,992
MRPL39,MRPS27,898
MRPL39,MRPL55,976
GAA,GLA,943
GAA,HKDC1,911
GAA,HK3,915
GAA,AMY1B,943
GAA,AMY2B,943
GAA,HK2,913
GAA,MGAM2,906
GAA,AMY2A,956
GAA,HK1,912
GAA,GYG1,857
GAA,SI,943
GAA,MGAM,942
RBFA,MRPS17,829
RBFA,MRPS33,832
RBFA,MRPS25,869
RBFA,MRPS9,837
RBFA,AURKAIP1,813
RBFA,MRPS31,830
RBFA,MRPS28,820
RBFA,MRPS2,834
RBFA,MRPS23,841
RBFA,MRPS6,823
RBFA,MTIF3,917
RBFA,MRPS24,826
RBFA,MRPS21,916
RBFA,DAP3,842
RBFA,MRPS22,853
RBFA,MCAT,816
RBFA,MRPS35,815
RBFA,METTL17,886
RBFA,MRPS5,817
RBFA,METTL15,957
RBFA,MRPS18B,859
RBFA,PTCD3,865
RBFA,TFB1M,919
RBFA,MRPS16,843
RBFA,MRPS15,849
RBFA,MRPS7,913
RBFA,MRPS14,829
RBFA,MRPS26,848
RBFA,MRPS18C,826
RBFA,hCG_1984214,819
RBFA,MRPS12,815
RBFA,MRPS10,813
RBFA,MRPS34,870
RBFA,MRPS11,907
RBFA,MRPS27,844
HOOK3,FAM160B2,733
HOOK3,FAM160B1,784
HOOK3,HOOK2,945
HOOK3,BICDL1,821
HOOK3,NIN,776
HOOK3,KIF1C,846
HOOK3,BICD1,709
HOOK3,AKTIP,992
HOOK3,BICD2,884
HOOK3,RAB11FIP3,745
HOOK3,DYNC1LI1,986
HOOK3,PCM1,737
HOOK3,HOOK1,987
HOOK3,FAM160A2,996
HOOK3,FAM160A1,897
HOOK3,NINL,701
HOOK3,DCTN1,756
KCTD19,RPL18,767
KCTD19,NSA2,924
KCTD19,RPL36,785
KCTD19,RPL6,764
KCTD19,ESF1,826
KCTD19,RPL27A,766
KCTD19,MRTO4,941
KCTD19,NOP58,919
KCTD19,RPL13,775
KCTD19,RPL35,781
KCTD19,RPL15,776
KCTD19,KCTD2,701
KCTD19,MAK16,912
KCTD19,KRR1,769
KCTD19,BOP1,978
KCTD19,BYSL,817
KCTD19,RSL1D1,921
KCTD19,RRP36,779
KCTD19,GNL2,749
KCTD19,EBNA1BP2,902
KCTD19,NIP7,932
KCTD19,RRP15,718
KCTD19,RRP1,755
KCTD19,PUM3,872
KCTD19,PES1,958
KCTD19,RPL4,799
KCTD19,RPL23A,809
KCTD19,NIFK,926
KCTD19,EIF6,846
KCTD19,NOC2L,945
KCTD19,RPF2,824
KCTD19,LOC102724159,798
KCTD19,GNL3,890
KCTD19,RPF1,929
KCTD19,GNL3L,913
KCTD19,MPHOSPH10,845
KCTD19,WDR43,731
KCTD19,RPL31,756
KCTD19,NSUN6,811
KCTD19,NOP2,811
KCTD19,RRP1B,755
KCTD19,NOP14,755
KCTD19,ABT1,780
KCTD19,IMP4,854
KCTD19,DDX10,894
KCTD19,RPL14,759
KCTD19,FTSJ3,959
KCTD19,DDX24,770
KCTD19,NOC3L,905
KCTD19,GTPBP4,938
KCTD19,PWP2,798
KCTD19,GRWD1,804
KCTD19,WDR12,963
KCTD19,RPL38,773
KCTD19,BRIX1,917
KCTD19,UTP3,823
KCTD19,RSL24D1,891
KCTD19,PDCD11,761
KCTD19,BMS1,891
KCTD19,CEBPZ,801
KCTD19,WDR74,925
KCTD19,TSR1,771
BMP1,MSTN,836
BMP1,TLL2,760
BMP1,BGN,725
BMP1,C1S,851
BMP1,LOXL2,846
BMP1,FN1,894
BMP1,SFRP2,770
BMP1,LOXL1,727
BMP1,COL1A2,784
BMP1,PCOLCE,888
BMP1,COL3A1,822
BMP1,COL1A1,777
BMP1,HSPG2,724
BMP1,BMP7,744
BMP1,FKBP10,707
BMP1,LOX,841
BMP1,COL5A1,773
BMP1,BMPR2,707
BMP1,PLG,841
BMP1,C1R,920
BMP1,POSTN,983
BMP1,SERPINH1,726
BMP1,CHRD,984
BMP1,LOXL3,845
BMP1,APOA1,797
BMP1,CRTAP,724
BMP1,BMP2,852
IBTK,BTK,950
IBTK,CUL3,906
IBTK,EIF4A1,792
CHST11,CHST3,739
CHST11,CHST15,730
CHST11,CHST12,914
CHST11,CHST13,907
CST1,CST2,999
CST1,CPPED1,940
CST1,PIP,703
CST1,CST4,929
LRTOMT,UGT1A3,809
LRTOMT,UGT1A9,814
LRTOMT,PNMT,962
LRTOMT,UGT1A8,819
LRTOMT,ADH4,904
LRTOMT,UGT1A5,815
LRTOMT,UGT1A1,818
LRTOMT,UGT2B17,806
LRTOMT,ADH5,900
LRTOMT,ADH6,902
LRTOMT,ALDH3A1,931
LRTOMT,AOC3,907
LRTOMT,ADH7,906
LRTOMT,ALDH3B1,925
LRTOMT,ADH1A,906
LRTOMT,MAOA,989
LRTOMT,UGT1A4,819
LRTOMT,CYP1A1,957
LRTOMT,UGT2A3,813
LRTOMT,MAOB,990
LRTOMT,DBH,965
LRTOMT,UGT1A10,819
LRTOMT,UGT2B15,813
LRTOMT,UGT2B28,813
LRTOMT,TH,724
LRTOMT,SLC6A3,781
LRTOMT,UGT2B4,808
LRTOMT,UGT2B11,814
LRTOMT,DDC,976
LRTOMT,AOC2,920
LRTOMT,ALDH3B2,927
LRTOMT,UGT2A2,817
LRTOMT,UGT1A6,819
LRTOMT,UGT1A7,818
LRTOMT,COMT,917
LRTOMT,UGT2B10,814
LRTOMT,ADH1C,909
LRTOMT,CYP1B1,966
LRTOMT,SLC6A4,717
LRTOMT,ADH1B,917
LRTOMT,UGT2B7,818
MRGPRX1,GRP,785
MRGPRX1,NPFF,836
MRGPRX1,GNAS,900
MRGPRX1,GNG2,844
MRGPRX1,GNB1,922
MRGPRX1,AP1B1,742
SMAD1,SMURF1,998
SMAD1,SMAD5,940
SMAD1,ACVRL1,752
SMAD1,SMAD9,937
SMAD1,STUB1,736
SMAD1,RUNX2,889
SMAD1,BMPR1A,967
SMAD1,BMP7,709
SMAD1,SMAD2,979
SMAD1,SKIL,791
SMAD1,SMAD3,954
SMAD1,LEMD3,982
SMAD1,ZFYVE9,710
SMAD1,ACVR1,978
SMAD1,SMAD4,997
SMAD1,EP300,835
SMAD1,ZNF423,758
SMAD1,SKI,908
SMAD1,BMPR1B,946
SMAD1,SMAD7,944
SMAD1,USP15,764
SMAD1,MAPK3,922
SMAD1,SMAD6,985
SMAD1,BMP2,760
SMAD1,SMURF2,937
SMAD1,CREBBP,782
SMAD1,BMPR2,942
SMAD1,MAPK1,965
SMAD1,HMGA2,803
SMAD1,YAP1,962
SF3B3,CDC40,981
SF3B3,LSM8,991
SF3B3,SF3B6,999
SF3B3,TCERG1L,840
SF3B3,TADA3,739
SF3B3,FMC1-LUC7L2,770
SF3B3,C6orf52,760
SF3B3,CRIPT,900
SF3B3,TADA2B,785
SF3B3,KAT2A,942
SF3B3,TAF9B,816
SF3B3,MAGOHB,921
SF3B3,EFTUD2,999
SF3B3,DDX42,995
SF3B3,DDX23,923
SF3B3,SNU13,994
SF3B3,U2AF1,754
SF3B3,SF3B1,999
SF3B3,RBM48,812
SF3B3,TXNL4A,990
SF3B3,SMNDC1,759
SF3B3,SF3A3,999
SF3B3,LSM2,993
SF3B3,SCNM1,920
SF3B3,CWC27,993
SF3B3,TAF13,725
SF3B3,RBMX2,999
SF3B3,SF1,808
SF3B3,HTATSF1,956
SF3B3,FXR1,876
SF3B3,PLRG1,973
SF3B3,GPKOW,912
SF3B3,SNRPD1,998
SF3B3,PRPF19,998
SF3B3,SNRPD2,998
SF3B3,SF3B4,999
SF3B3,DHX16,999
SF3B3,NCBP1,958
SF3B3,MFAP1,999
SF3B3,TAF5,705
SF3B3,USP39,856
SF3B3,DHX9,730
SF3B3,TAF5L,949
SF3B3,RBM41,783
SF3B3,SUPT7L,966
SF3B3,LRTOMT-2,819
SF3B3,TAF12,947
SF3B3,MAGOH,791
SF3B3,TAF10,980
SF3B3,PRPF3,995
SF3B3,ATXN7,943
SF3B3,RNPC3,964
SF3B3,RBM25,979
SF3B3,RNF113A,996
SF3B3,SF3B5,999
SF3B3,LSM6,992
SF3B3,SNRPG,999
SF3B3,ZCRB1,766
SF3B3,LSM7,991
SF3B3,CCDC97,806
SF3B3,LSM5,993
SF3B3,SF3A2,999
SF3B3,SNRNP35,867
SF3B3,CWC22,994
SF3B3,EIF4A3,753
SF3B3,SNRNP40,852
SF3B3,ZMAT5,872
SF3B3,PRPF8,999
SF3B3,SUPT3H,987
SF3B3,NCBP2,988
SF3B3,SF3A1,999
SF3B3,U2AF2,998
SF3B3,TADA1,924
SF3B3,LUC7L2,823
SF3B3,ZMAT2,993
SF3B3,LSM4,994
SF3B3,HNRNPM,783
SF3B3,CRNKL1,994
SF3B3,SNRPA1,999
SF3B3,U2SURP,837
SF3B3,XAB2,977
SF3B3,TCERG1,977
SF3B3,SNRPD3,998
SF3B3,SGF29,947
SF3B3,ENY2,719
SF3B3,DDB1,881
SF3B3,SNRPB,995
SF3B3,SNRPE,999
SF3B3,ISY1-RAB43,847
SF3B3,PUF60,971
SF3B3,TRNAU1AP,762
SF3B3,PRPF6,999
SF3B3,SMU1,994
SF3B3,KIN,910
SF3B3,SUPT20H,985
SF3B3,SRRM1,851
SF3B3,CWC15,904
SF3B3,LRMDA,819
SF3B3,CDC5L,997
SF3B3,RBM22,930
SF3B3,PPIL1,930
SF3B3,SART1,999
SF3B3,ARMC7,922
SF3B3,RBM17,761
SF3B3,IK,989
SF3B3,NCBP2L,839
SF3B3,CLEC4E,947
SF3B3,SNRNP25,810
SF3B3,TAF6L,976
SF3B3,SRSF1,941
SF3B3,SNRPB2,999
SF3B3,PRPF4B,875
SF3B3,FXR2,925
SF3B3,AQR,901
SF3B3,KAT2B,929
SF3B3,DHX38,800
SF3B3,ZRSR2,957
SF3B3,PPIL2,835
SF3B3,PPIE,858
SF3B3,SNRPN,986
SF3B3,PRPF40B,849
SF3B3,HNRNPK,971
SF3B3,IPO9,790
SF3B3,SNRNP200,999
SF3B3,SNRPF,999
SF3B3,SNRPA,985
SF3B3,RBM42,813
SF3B3,LSM3,992
SF3B3,PRPF31,997
SF3B3,PRPF4,995
SF3B3,SNIP1,997
SF3B3,PRPF38A,986
SF3B3,LUC7L,939
SF3B3,BCAS2,904
SF3B3,WBP4,985
SF3B3,PPIH,840
SF3B3,YBX1,933
SF3B3,BUD31,937
SF3B3,SNRNP27,812
SF3B3,WBP11,805
SF3B3,SYF2,772
SF3B3,SNRNP70,952
SF3B3,SNRPC,959
SF3B3,TAF9,976
SF3B3,CTNNBL1,850
SF3B3,UBL5,830
SF3B3,TADA2A,731
SF3B3,BUD13,995
SF3B3,TRRAP,947
SF3B3,SRRM2,994
SF3B3,LUC7L3,819
SF3B3,DHX15,978
SF3B3,SNRNP48,877
SF3B3,SF3B2,999
SF3B3,SNW1,990
SF3B3,DDX46,997
SF3B3,PDCD7,727
SF3B3,PHF5A,999
STX18,NAPA,981
STX18,ZW10,999
STX18,KDELR1,707
STX18,STX7,955
STX18,YKT6,912
STX18,GOSR2,871
STX18,STX6,960
STX18,SNAP23,826
STX18,VAMP4,952
STX18,VAMP7,936
STX18,COPB1,741
STX18,STX12,939
STX18,STX4,867
STX18,STX2,723
STX18,VAMP8,951
STX18,SNAP25,805
STX18,STX1A,734
STX18,SNAP29,905
STX18,VTI1A,894
STX18,NSF,848
STX18,USE1,999
STX18,STX3,868
STX18,RAB18,788
STX18,VAMP3,753
STX18,STX10,855
STX18,STX11,748
STX18,BET1,951
STX18,RAB1A,722
STX18,STX19,735
STX18,EVC2,701
STX18,ZNF787,792
STX18,RINT1,994
STX18,VTI1B,932
STX18,GOSR1,897
STX18,SEC22B,999
STX18,STX16,912
STX18,NSG1,806
STX18,SCFD1,998
STX18,NAPB,708
STX18,STX5,982
STX18,STX17,864
STX18,BET1L,889
STX18,SNAP47,941
STX18,NAPG,764
STX18,STX8,960
STX18,BNIP1,999
STX18,CLEC12A,770
STX18,NBAS,994
STX18,SCFD2,900
GPRIN1,MECP2,862
GPRIN1,GNAZ,776
SHLD1,CTC1,785
SHLD1,MAD2L2,997
SHLD1,TP53BP1,802
SHLD1,SHLD2,998
SHLD1,SHLD3,994
NMUR1,NMUR2,938
NMUR1,NMU,999
NMUR1,POMC,724
NMUR1,NMS,998
NMUR1,GNG2,906
NMUR1,GNB1,954
TMEM208,SWI5,960
TMEM208,RTN4,722
TMEM208,ATG9A,840
TMEM208,ATG9B,840
TMEM208,WDR83OS,774
KMT5B,SUV39H2,727
KMT5B,SETDB1,818
KMT5B,DNMT3A,915
KMT5B,KMT5A,841
KMT5B,ADNP,713
KMT5B,CSNK2A2,850
KMT5B,H4C7,792
KMT5B,DNMT1,819
KMT5B,H4C6,901
KMT5B,CBX5,737
KMT5B,CBX1,748
KMT5B,CAMKMT,789
KMT5B,PRMT5,703
KMT5B,SUV39H1,822
UTF1,NANOG,820
UTF1,SOX2,714
UTF1,POU5F1,737
UTF1,DPPA3,736
UTF1,SALL4,732
BRD3,TAF8,706
BRD3,H3-3B,783
BRD3,YEATS4,712
BRD3,GATA1,986
BRD3,BICRA,773
BRD3,H4C7,838
BRD3,TAF7,815
BRD3,BRD9,710
BRD3,H3C12,704
BRD3,BRD4,960
BRD3,NSD2,917
BRD3,DMAP1,785
BRD3,NSD3,986
BRD3,HLA-DMA,845
BRD3,H4C6,937
BRD3,HLA-DOA,825
BRD3,BRDT,915
BRD3,MYC,761
BRD3,CHD4,829
BRD3,E2F1,714
BRD3,NUTM1,803
BRD3,DEFB1,705
BRD3,PIP4K2C,735
BRD3,ZNF592,834
BRD3,ZNF532,755
BRD3,TAF1,764
BRD3,ZMYND8,771
BRD3,SPOP,858
BRD3,FAM90A1,786
BRD3,BRD2,992
HTRA4,PRSS58,768
HTRA4,GCM1,755
HTRA4,PRSS1,703
PPP4R4,PPP4R1,794
PPP4R4,PPP4C,982
PPP4R4,PPP4R2,790
OTUD7A,ZNF44,739
OTUD7A,MTMR10,808
OTUD7A,ZNF763,739
OTUD7A,CHRFAM7A,962
OTUD7A,ZNF501,740
OTUD7A,OTUD5,711
OTUD7A,UBC,727
OTUD7A,ZNF629,740
OTUD7A,ZNF569,739
OTUD7A,ZUP1,843
OTUD7A,ZNF436,739
USH2A,PCDH15,927
USH2A,WHRN,999
USH2A,RPGR,784
USH2A,VEZT,905
USH2A,RPS20,783
USH2A,NINL,901
USH2A,USH1C,990
USH2A,MYO7A,938
USH2A,MYO15A,823
USH2A,HM13,889
USH2A,ADGRV1,996
USH2A,KCTD3,790
USH2A,LCA5,908
USH2A,CEP290,747
USH2A,SLC4A7,714
USH2A,PDZD7,995
USH2A,CDH23,947
USH2A,USH1G,927
USH2A,CIB2,743
USH2A,CLRN1,887
USH2A,RNF139,932
USH2A,ABCA4,783
SLCO1A2,ABCB11,784
SLCO1A2,ABCC4,704
SLCO1A2,C1orf109,788
SLCO1A2,ACOT12,738
SLCO1A2,ABCG2,763
SLCO1A2,SLC10A1,933
SLCO1A2,ABCB1,713
SLCO1A2,CWC25,788
SLCO1A2,RUBCNL,788
SLCO1A2,SLC22A8,788
SLCO1A2,SLC22A9,709
SLCO1A2,ABCC3,721
SLCO1A2,PGM2,788
SLCO1A2,ABCC2,752
SLCO1A2,CYP7A1,752
SLCO1A2,NR1H4,766
SLCO1A2,LIX1,805
SLCO1A2,SLC22A7,865
SLCO1A2,SLC16A2,727
SLCO1A2,SLC10A2,825
SLCO1A2,ACOT11,763
SLCO1A2,NR0B2,704
KRTAP1-1,KRTAP7-1,717
KRTAP1-1,KRT33B,786
KRTAP1-1,KRTAP3-1,873
KRTAP1-1,KRTAP1-3,861
KRTAP1-1,KRTAP3-2,832
KRTAP1-1,KRTAP4-2,776
KRTAP1-1,KRTAP4-7,798
KRTAP1-1,KRTAP1-5,865
KRTAP1-1,KRTAP11-1,770
KRTAP1-1,KRTAP8-1,703
KRTAP1-1,KRTAP9-8,802
KRTAP1-1,KRTAP2-1,752
KRTAP1-1,KRTAP9-9,774
KRTAP1-1,KRT34,700
SIK2,PRKACB,911
SIK2,CRTC3,867
SIK2,CREB1,728
SIK2,CRTC1,715
SIK2,CRTC2,992
SIK2,PRKACA,935
SIK2,PRKACG,910
ALCAM,L1CAM,979
ALCAM,S100B,844
ALCAM,PECAM1,729
ALCAM,ICAM1,755
ALCAM,CD9,767
ALCAM,PROM1,772
ALCAM,THY1,881
ALCAM,NT5E,868
ALCAM,CD44,859
ALCAM,CD24,773
ALCAM,LGALS8,965
ALCAM,LILRB4,813
ALCAM,PTPRC,776
ALCAM,CD6,999
ALCAM,LGALS3,761
ALCAM,CNTN6,806
ALCAM,ITGB1,824
ALCAM,CD34,798
ALCAM,EGFR,708
ALCAM,ENG,880
PGK2,ALDOA,737
PGK2,PDHA2,859
PGK2,PKM,840
PGK2,ENO1,937
PGK2,ALDOC,759
PGK2,ENO4,882
PGK2,PGK1,960
PGK2,PLG,745
PGK2,LOC112694756,870
PGK2,GLUD1,708
PGK2,PGAM2,986
PGK2,PGD,752
PGK2,BPGM,981
PGK2,GPI,964
PGK2,CSTF3,927
PGK2,TALDO1,792
PGK2,ENO2,930
PGK2,RNASEH1,712
PGK2,CRISP2,821
PGK2,PGAM1,984
PGK2,PFKM,793
PGK2,H6PD,715
PGK2,TKT,775
PGK2,PFKP,737
PGK2,RPE,732
PGK2,TPI1,998
PGK2,ENO3,930
PGK2,TKTL1,776
PGK2,PFKL,749
PGK2,GAPDHS,994
PGK2,PKLR,838
PGK2,PGAM4,981
PGK2,GAPDH,999
PGK2,PNMA8B,812
PGK2,HSPD1,709
PGK2,TKTL2,766
ATP5ME,COX7A2,876
ATP5ME,ATP5PB,999
ATP5ME,SDHD,757
ATP5ME,NDUFB4,936
ATP5ME,NDUFA5,944
ATP5ME,ATP5F1D,999
ATP5ME,COX7C,968
ATP5ME,ATP5MG,999
ATP5ME,ATP5MF,999
ATP5ME,NDUFB8,714
ATP5ME,NDUFB6,798
ATP5ME,NDUFA6,946
ATP5ME,NDUFS6,928
ATP5ME,NDUFB11,898
ATP5ME,ATP5MPL,997
ATP5ME,CDCA8,914
ATP5ME,NDUFS8,915
ATP5ME,COX6B1,759
ATP5ME,NDUFA8,759
ATP5ME,UQCRB,842
ATP5ME,UQCR10,929
ATP5ME,NDUFS5,968
ATP5ME,NDUFA2,750
ATP5ME,UQCR11,933
ATP5ME,ATP5MD,999
ATP5ME,NDUFB10,823
ATP5ME,ATP5PF,999
ATP5ME,UQCRH,871
ATP5ME,ATP5F1C,999
ATP5ME,ATP5MC3,992
ATP5ME,ATP5F1E,999
ATP5ME,ATP5MC2,991
ATP5ME,NDUFA12,804
ATP5ME,ATP5MGL,986
ATP5ME,ATP5MC1,998
ATP5ME,DMAC2L,786
ATP5ME,UQCRHL,724
ATP5ME,MRPS21,707
ATP5ME,NDUFA4,721
ATP5ME,NDUFC2,799
ATP5ME,NDUFA13,959
ATP5ME,NDUFB5,956
ATP5ME,MT-ATP8,999
ATP5ME,ATP6V0B,834
ATP5ME,UQCRQ,979
ATP5ME,NDUFS3,840
ATP5ME,ATP6V0C,823
ATP5ME,COX5B,916
ATP5ME,NDUFA3,801
ATP5ME,NDUFB9,963
ATP5ME,ATP5F1B,999
ATP5ME,ATP5F1A,999
ATP5ME,TOMM7,706
ATP5ME,C17orf80,949
ATP5ME,NDUFA1,922
ATP5ME,NDUFB3,908
ATP5ME,NDUFB7,948
ATP5ME,COX6A1,778
ATP5ME,LHPP,717
ATP5ME,COX4I2,755
ATP5ME,MT-ATP6,999
ATP5ME,NDUFV2,718
ATP5ME,COX4I1,857
ATP5ME,FAU,717
ATP5ME,COX5A,935
ATP5ME,PPA2,717
ATP5ME,COX6C,959
ATP5ME,NDUFS4,723
ATP5ME,ATP5IF1,838
ATP5ME,ATP5PO,999
ATP5ME,NDUFA7,758
ATP5ME,NDUFC1,738
ATP5ME,H7C0C1_HUMAN,981
ATP5ME,ATP5PD,999
ARF4,ARF3,816
ARF4,ARFGAP1,725
ARF4,TMED2,727
ARF4,ARCN1,750
ARF4,ASAP1,974
ARF4,ARFGAP2,733
ARF4,RAB11A,928
ARF4,ARF5,888
ARF4,COPB1,837
